,ID,TIME_ROUTE_1,COST_ROUTE_1,TIME_ROUTE_2,COST_ROUTE_2,CHOICE,V_1,V_2,e_1,e_2,U_1,U_2,y_1,y_2,P_1,P_2
163,82,20,6.5,35,3,2,-22.0,-21.75,-0.4252608072046371,-0.5188797507989866,-22.425260807204637,-22.268879750798988,0,1,0.4378234991142019,0.5621765008857982
164,83,20,6.5,30,3,2,-22.0,-19.5,0.23637580196396052,0.7889296051923648,-21.76362419803604,-18.711070394807635,0,1,0.07585818002124355,0.9241418199787564
165,83,20,6.5,35,3,1,-22.0,-21.75,0.29106461584096965,-1.0670032046549802,-21.70893538415903,-22.81700320465498,1,0,0.4378234991142019,0.5621765008857982
166,84,20,6.5,30,3,2,-22.0,-19.5,0.2734872574312951,0.6617845464573998,-21.726512742568705,-18.8382154535426,0,1,0.07585818002124355,0.9241418199787564
167,84,20,6.5,35,3,1,-22.0,-21.75,0.4086899183241357,-0.46476015708694873,-21.591310081675864,-22.21476015708695,1,0,0.4378234991142019,0.5621765008857982
168,85,20,6.5,30,3,2,-22.0,-19.5,2.492751378037141,1.7616791032787231,-19.50724862196286,-17.738320896721277,0,1,0.07585818002124355,0.9241418199787564
169,85,20,6.5,35,3,1,-22.0,-21.75,-1.062150703052619,-1.4346638579241646,-23.06215070305262,-23.184663857924164,1,0,0.4378234991142019,0.5621765008857982
170,86,20,6.5,30,3,2,-22.0,-19.5,1.6691296494103665,1.6947538935460775,-20.330870350589635,-17.80524610645392,0,1,0.07585818002124355,0.9241418199787564
171,86,20,6.5,35,3,2,-22.0,-21.75,-0.007916179547543693,-0.09513568384586703,-22.007916179547543,-21.845135683845868,0,1,0.4378234991142019,0.5621765008857982
172,87,20,6.5,30,3,2,-22.0,-19.5,1.2538023787007917,0.7495115926245403,-20.74619762129921,-18.75048840737546,0,1,0.07585818002124355,0.9241418199787564
173,87,20,6.5,35,3,2,-22.0,-21.75,0.2736213466680155,1.1151929493996187,-21.726378653331984,-20.634807050600383,0,1,0.4378234991142019,0.5621765008857982
174,88,20,6.5,30,3,2,-22.0,-19.5,0.03655718638183725,4.837392682746928,-21.963442813618162,-14.662607317253073,0,1,0.07585818002124355,0.9241418199787564
175,88,20,6.5,35,3,2,-22.0,-21.75,1.0891260159462368,1.0542218958729077,-20.91087398405376,-20.695778104127093,0,1,0.4378234991142019,0.5621765008857982
176,89,20,6.5,30,3,2,-22.0,-19.5,0.22417937207048336,1.1383135959887736,-21.775820627929516,-18.361686404011227,0,1,0.07585818002124355,0.9241418199787564
177,89,20,6.5,35,3,1,-22.0,-21.75,1.7261045974574194,-0.9299851514825956,-20.273895402542582,-22.679985151482597,1,0,0.4378234991142019,0.5621765008857982
178,90,20,6.5,30,3,2,-22.0,-19.5,1.326981977965768,-0.24586807125451002,-20.67301802203423,-19.74586807125451,0,1,0.07585818002124355,0.9241418199787564
179,90,20,6.5,35,3,2,-22.0,-21.75,0.31230768670944287,0.22893615626221853,-21.687692313290558,-21.52106384373778,0,1,0.4378234991142019,0.5621765008857982
180,91,20,6.5,30,3,2,-22.0,-19.5,0.13110148753662246,0.6418487863380806,-21.868898512463378,-18.85815121366192,0,1,0.07585818002124355,0.9241418199787564
181,91,20,6.5,35,3,2,-22.0,-21.75,0.24014501578099112,2.621040118605302,-21.759854984219007,-19.1289598813947,0,1,0.4378234991142019,0.5621765008857982
182,92,20,6.5,30,3,2,-22.0,-19.5,0.7375562601831047,-0.6928179247681281,-21.262443739816895,-20.19281792476813,0,1,0.07585818002124355,0.9241418199787564
183,92,20,6.5,35,3,2,-22.0,-21.75,-1.2476534488670115,-0.24492221413796522,-23.247653448867013,-21.994922214137965,0,1,0.4378234991142019,0.5621765008857982
184,93,20,6.5,30,3,2,-22.0,-19.5,1.8391673478702077,-0.2888455550762553,-20.16083265212979,-19.788845555076254,0,1,0.07585818002124355,0.9241418199787564
185,93,20,6.5,35,3,1,-22.0,-21.75,0.1133024075552444,-0.5244379663279923,-21.886697592444754,-22.27443796632799,1,0,0.4378234991142019,0.5621765008857982
186,94,20,6.5,30,3,2,-22.0,-19.5,-0.6852548480122687,1.0662003839984577,-22.685254848012267,-18.433799616001544,0,1,0.07585818002124355,0.9241418199787564
187,94,20,6.5,35,3,2,-22.0,-21.75,-1.7498434480562233,1.7456778654547975,-23.74984344805622,-20.004322134545202,0,1,0.4378234991142019,0.5621765008857982
188,95,20,6.5,30,3,2,-22.0,-19.5,1.3273316324529545,0.13473493137095738,-20.672668367547047,-19.365265068629043,0,1,0.07585818002124355,0.9241418199787564
189,95,20,6.5,35,3,1,-22.0,-21.75,0.3267828131739674,-0.9921248111293958,-21.673217186826033,-22.742124811129397,1,0,0.4378234991142019,0.5621765008857982
190,96,20,6.5,30,3,2,-22.0,-19.5,0.03670704828360055,0.716560983290426,-21.9632929517164,-18.783439016709575,0,1,0.07585818002124355,0.9241418199787564
191,96,20,6.5,35,3,2,-22.0,-21.75,-0.8933917917380865,-0.14255087281240061,-22.893391791738086,-21.8925508728124,0,1,0.4378234991142019,0.5621765008857982
192,97,20,6.5,30,3,2,-22.0,-19.5,0.5359717049247793,0.6298318968737922,-21.46402829507522,-18.870168103126208,0,1,0.07585818002124355,0.9241418199787564
193,97,20,6.5,35,3,1,-22.0,-21.75,1.161962291063727,-0.26199020181746097,-20.838037708936273,-22.01199020181746,1,0,0.4378234991142019,0.5621765008857982
194,98,20,6.5,30,3,2,-22.0,-19.5,-0.46685140619280985,0.4366980075934036,-22.46685140619281,-19.063301992406597,0,1,0.07585818002124355,0.9241418199787564
195,98,20,6.5,35,3,2,-22.0,-21.75,-0.22849939321398408,-0.3210152406180276,-22.228499393213983,-22.071015240618028,0,1,0.4378234991142019,0.5621765008857982
196,99,20,6.5,30,3,2,-22.0,-19.5,0.5627990332341912,-0.3886223907586243,-21.437200966765808,-19.888622390758623,0,1,0.07585818002124355,0.9241418199787564
197,99,20,6.5,35,3,2,-22.0,-21.75,-0.9081155516639882,0.09893542572138195,-22.90811555166399,-21.651064574278617,0,1,0.4378234991142019,0.5621765008857982
198,100,20,6.5,30,3,2,-22.0,-19.5,-1.0421040386725857,2.350958926241676,-23.042104038672587,-17.149041073758323,0,1,0.07585818002124355,0.9241418199787564
199,100,20,6.5,35,3,2,-22.0,-21.75,0.21410335423417554,0.22543698755944896,-21.785896645765824,-21.524563012440552,0,1,0.4378234991142019,0.5621765008857982
200,101,20,6.5,30,3,2,-22.0,-19.5,2.7931221972410176,5.35371149229187,-19.20687780275898,-14.14628850770813,0,1,0.07585818002124355,0.9241418199787564
201,101,20,6.5,35,3,2,-22.0,-21.75,-0.2661642593983737,0.010311372646530833,-22.266164259398373,-21.73968862735347,0,1,0.4378234991142019,0.5621765008857982
202,102,20,6.5,30,3,2,-22.0,-19.5,-0.17375669599987198,-0.09815127498789426,-22.17375669599987,-19.598151274987895,0,1,0.07585818002124355,0.9241418199787564
203,102,20,6.5,35,3,1,-22.0,-21.75,1.021338399624118,0.5589213677396047,-20.978661600375883,-21.191078632260396,1,0,0.4378234991142019,0.5621765008857982
204,103,20,6.5,30,3,2,-22.0,-19.5,2.500894799889126,1.5510020256975379,-19.499105200110876,-17.94899797430246,0,1,0.07585818002124355,0.9241418199787564
205,103,20,6.5,35,3,2,-22.0,-21.75,-0.30208083537752645,0.0016991923636355964,-22.302080835377527,-21.748300807636365,0,1,0.4378234991142019,0.5621765008857982
206,104,20,6.5,30,3,2,-22.0,-19.5,0.5673724707199383,3.669529969518106,-21.43262752928006,-15.830470030481894,0,1,0.07585818002124355,0.9241418199787564
207,104,20,6.5,35,3,2,-22.0,-21.75,-0.19996020101805925,1.150826596840542,-22.199960201018058,-20.599173403159458,0,1,0.4378234991142019,0.5621765008857982
208,105,20,6.5,30,3,2,-22.0,-19.5,1.7317155638462995,-0.663633158308754,-20.2682844361537,-20.163633158308755,0,1,0.07585818002124355,0.9241418199787564
209,105,20,6.5,35,3,2,-22.0,-21.75,-1.1483880801952573,3.5855684842163518,-23.148388080195257,-18.164431515783647,0,1,0.4378234991142019,0.5621765008857982
210,106,20,6.5,30,3,1,-22.0,-19.5,1.9122540724308978,-1.0214552087946887,-20.087745927569102,-20.521455208794688,1,0,0.07585818002124355,0.9241418199787564
211,106,20,6.5,35,3,2,-22.0,-21.75,-0.3814773779309928,2.427485956722306,-22.38147737793099,-19.322514043277693,0,1,0.4378234991142019,0.5621765008857982
212,107,20,6.5,30,3,2,-22.0,-19.5,-0.7044054394767008,-0.9095201308654942,-22.7044054394767,-20.409520130865495,0,1,0.07585818002124355,0.9241418199787564
213,107,20,6.5,35,3,2,-22.0,-21.75,-0.1761917952500381,1.8161531573902077,-22.176191795250038,-19.933846842609793,0,1,0.4378234991142019,0.5621765008857982
214,108,20,6.5,30,3,2,-22.0,-19.5,0.4171899874339111,-0.3670125696773721,-21.58281001256609,-19.86701256967737,0,1,0.07585818002124355,0.9241418199787564
215,108,20,6.5,35,3,2,-22.0,-21.75,-1.5279259500273128,-0.7265257431099216,-23.527925950027313,-22.47652574310992,0,1,0.4378234991142019,0.5621765008857982
216,109,20,6.5,30,3,2,-22.0,-19.5,-1.3807476811472736,0.030558499822408953,-23.380747681147273,-19.46944150017759,0,1,0.07585818002124355,0.9241418199787564
217,109,20,6.5,35,3,2,-22.0,-21.75,-0.5074176933140894,-0.12246326623697988,-22.50741769331409,-21.87246326623698,0,1,0.4378234991142019,0.5621765008857982
218,110,20,6.5,30,3,2,-22.0,-19.5,0.37808566904327173,0.613402769901534,-21.621914330956727,-18.886597230098467,0,1,0.07585818002124355,0.9241418199787564
219,110,20,6.5,35,3,1,-22.0,-21.75,0.5279855216558955,-1.1132243085772462,-21.472014478344104,-22.863224308577244,1,0,0.4378234991142019,0.5621765008857982
220,111,20,6.5,30,3,2,-22.0,-19.5,3.0405581258108416,1.7326873036860602,-18.95944187418916,-17.76731269631394,0,1,0.07585818002124355,0.9241418199787564
221,111,20,6.5,35,3,1,-22.0,-21.75,1.2153318352863907,-0.1313897091645661,-20.784668164713608,-21.881389709164566,1,0,0.4378234991142019,0.5621765008857982
222,112,20,6.5,30,3,2,-22.0,-19.5,-0.5196000496673977,1.4471339248969763,-22.519600049667396,-18.052866075103022,0,1,0.07585818002124355,0.9241418199787564
223,112,20,6.5,35,3,1,-22.0,-21.75,0.17685293572172484,-0.0761219495503133,-21.823147064278274,-21.826121949550313,1,0,0.4378234991142019,0.5621765008857982
224,113,20,6.5,30,3,2,-22.0,-19.5,-0.0030792218757771505,1.1910425807246603,-22.003079221875776,-18.30895741927534,0,1,0.07585818002124355,0.9241418199787564
225,113,20,6.5,35,3,2,-22.0,-21.75,-0.3056199756718839,1.8386038463326364,-22.305619975671885,-19.911396153667365,0,1,0.4378234991142019,0.5621765008857982
226,114,20,6.5,30,3,2,-22.0,-19.5,0.40775300174235274,1.8915221632018362,-21.592246998257647,-17.608477836798166,0,1,0.07585818002124355,0.9241418199787564
227,114,20,6.5,35,3,2,-22.0,-21.75,-0.05687872265242017,0.6294533589116446,-22.05687872265242,-21.120546641088357,0,1,0.4378234991142019,0.5621765008857982
228,115,20,6.5,30,3,2,-22.0,-19.5,-1.040719200308582,-0.7149962007647575,-23.040719200308583,-20.21499620076476,0,1,0.07585818002124355,0.9241418199787564
229,115,20,6.5,35,3,1,-22.0,-21.75,0.4827018529346889,-0.3391619344821667,-21.51729814706531,-22.089161934482167,1,0,0.4378234991142019,0.5621765008857982
230,116,20,6.5,30,3,2,-22.0,-19.5,0.36699907297679835,1.551220840022506,-21.6330009270232,-17.948779159977494,0,1,0.07585818002124355,0.9241418199787564
231,116,20,6.5,35,3,2,-22.0,-21.75,0.47664328802879835,0.22817644420441918,-21.5233567119712,-21.52182355579558,0,1,0.4378234991142019,0.5621765008857982
232,117,20,6.5,30,3,2,-22.0,-19.5,-0.24937733207975596,-1.1987727549637053,-22.249377332079757,-20.698772754963706,0,1,0.07585818002124355,0.9241418199787564
233,117,20,6.5,35,3,2,-22.0,-21.75,-1.6271545780656107,0.5521705045548123,-23.62715457806561,-21.197829495445188,0,1,0.4378234991142019,0.5621765008857982
234,118,20,6.5,30,3,2,-22.0,-19.5,0.25430911172789294,1.5952474224868265,-21.745690888272108,-17.90475257751317,0,1,0.07585818002124355,0.9241418199787564
235,118,20,6.5,35,3,1,-22.0,-21.75,2.4330373934465266,-0.26665019941372087,-19.566962606553474,-22.01665019941372,1,0,0.4378234991142019,0.5621765008857982
236,119,20,6.5,30,3,2,-22.0,-19.5,1.3167133958452122,-0.281462106321569,-20.683286604154787,-19.78146210632157,0,1,0.07585818002124355,0.9241418199787564
237,119,20,6.5,35,3,1,-22.0,-21.75,2.477106328809875,0.8156123110200022,-19.522893671190126,-20.93438768898,1,0,0.4378234991142019,0.5621765008857982
238,120,20,6.5,30,3,2,-22.0,-19.5,3.7554846105763406,1.8952713434301425,-18.24451538942366,-17.604728656569858,0,1,0.07585818002124355,0.9241418199787564
239,120,20,6.5,35,3,1,-22.0,-21.75,2.0397417493775114,0.44700127702791154,-19.960258250622488,-21.302998722972088,1,0,0.4378234991142019,0.5621765008857982
240,121,20,6.5,30,3,2,-22.0,-19.5,-0.40644520721726873,1.1564273312031168,-22.406445207217267,-18.343572668796885,0,1,0.07585818002124355,0.9241418199787564
241,121,20,6.5,35,3,2,-22.0,-21.75,-0.8670958173038459,1.6890716817613223,-22.867095817303845,-20.060928318238677,0,1,0.4378234991142019,0.5621765008857982
242,122,20,6.5,30,3,2,-22.0,-19.5,0.2806366517519718,0.3583235435083295,-21.719363348248027,-19.14167645649167,0,1,0.07585818002124355,0.9241418199787564
243,122,20,6.5,35,3,1,-22.0,-21.75,2.847522188717759,-0.7920378699340836,-19.152477811282242,-22.542037869934084,1,0,0.4378234991142019,0.5621765008857982
244,123,20,6.5,30,3,2,-22.0,-19.5,0.4859243580494468,0.6566462795183146,-21.514075641950555,-18.843353720481687,0,1,0.07585818002124355,0.9241418199787564
245,123,20,6.5,35,3,2,-22.0,-21.75,0.8594173942527639,0.6135023420817272,-21.140582605747237,-21.136497657918273,0,1,0.4378234991142019,0.5621765008857982
246,124,20,6.5,30,3,2,-22.0,-19.5,0.9620249610555982,-0.6535168274193878,-21.037975038944403,-20.153516827419388,0,1,0.07585818002124355,0.9241418199787564
247,124,20,6.5,35,3,2,-22.0,-21.75,-0.07622650546219635,1.6428920659383315,-22.076226505462195,-20.10710793406167,0,1,0.4378234991142019,0.5621765008857982
248,125,20,6.5,30,3,2,-22.0,-19.5,0.6201177579895859,-1.2047128808873686,-21.379882242010414,-20.704712880887367,0,1,0.07585818002124355,0.9241418199787564
249,125,20,6.5,35,3,2,-22.0,-21.75,1.5647718314716288,2.145751090555074,-20.435228168528372,-19.604248909444927,0,1,0.4378234991142019,0.5621765008857982
250,126,20,6.5,30,3,1,-22.0,-19.5,3.3777331086559625,0.6032636442336333,-18.622266891344037,-18.896736355766368,1,0,0.07585818002124355,0.9241418199787564
251,126,20,6.5,35,3,2,-22.0,-21.75,1.8343641883147155,4.448244893925254,-20.165635811685284,-17.301755106074747,0,1,0.4378234991142019,0.5621765008857982
252,127,20,6.5,30,3,2,-22.0,-19.5,1.1086216263575754,0.4256871299104611,-20.891378373642425,-19.07431287008954,0,1,0.07585818002124355,0.9241418199787564
253,127,20,6.5,35,3,2,-22.0,-21.75,-0.6932620032438747,2.133434796524612,-22.693262003243873,-19.61656520347539,0,1,0.4378234991142019,0.5621765008857982
254,128,20,6.5,30,3,2,-22.0,-19.5,-0.8325838279528212,-0.4281483607901801,-22.83258382795282,-19.92814836079018,0,1,0.07585818002124355,0.9241418199787564
255,128,20,6.5,35,3,2,-22.0,-21.75,1.5224881255599843,1.981351435157651,-20.477511874440015,-19.768648564842348,0,1,0.4378234991142019,0.5621765008857982
256,129,20,6.5,30,3,2,-22.0,-19.5,0.11456226146943546,0.7605496479478943,-21.885437738530566,-18.739450352052106,0,1,0.07585818002124355,0.9241418199787564
257,129,20,6.5,35,3,2,-22.0,-21.75,-0.10937095534358014,0.32799960828312946,-22.10937095534358,-21.42200039171687,0,1,0.4378234991142019,0.5621765008857982
258,130,20,6.5,30,3,2,-22.0,-19.5,1.2384793417807733,1.9605681817883838,-20.761520658219226,-17.539431818211618,0,1,0.07585818002124355,0.9241418199787564
259,130,20,6.5,35,3,1,-22.0,-21.75,-0.35256745023714614,-1.204083861174987,-22.352567450237146,-22.954083861174986,1,0,0.4378234991142019,0.5621765008857982
260,131,20,6.5,30,3,2,-22.0,-19.5,-1.6993192127903514,-1.2716979212573998,-23.69931921279035,-20.7716979212574,0,1,0.07585818002124355,0.9241418199787564
261,131,20,6.5,35,3,1,-22.0,-21.75,3.19693117439512,0.1916341188176293,-18.803068825604882,-21.55836588118237,1,0,0.4378234991142019,0.5621765008857982
262,132,20,6.5,30,3,2,-22.0,-19.5,-0.475422506617656,1.3118092736181728,-22.475422506617655,-18.188190726381826,0,1,0.07585818002124355,0.9241418199787564
263,132,20,6.5,35,3,1,-22.0,-21.75,0.08307146735281622,-0.1975127609337227,-21.916928532647184,-21.947512760933723,1,0,0.4378234991142019,0.5621765008857982
264,133,20,6.5,30,3,2,-22.0,-19.5,0.941544044943292,1.7115682756325112,-21.058455955056708,-17.788431724367488,0,1,0.07585818002124355,0.9241418199787564
265,133,20,6.5,35,3,2,-22.0,-21.75,0.8330355166568879,1.4418844289456663,-21.16696448334311,-20.308115571054334,0,1,0.4378234991142019,0.5621765008857982
266,134,20,6.5,30,3,2,-22.0,-19.5,0.3493171151343829,2.5743479167426995,-21.650682884865617,-16.9256520832573,0,1,0.07585818002124355,0.9241418199787564
267,134,20,6.5,35,3,1,-22.0,-21.75,0.6321878268904998,-0.013533745833143115,-21.3678121731095,-21.763533745833143,1,0,0.4378234991142019,0.5621765008857982
268,135,20,6.5,30,3,2,-22.0,-19.5,-0.5969244912081636,1.4981820024468235,-22.596924491208163,-18.001817997553175,0,1,0.07585818002124355,0.9241418199787564
269,135,20,6.5,35,3,1,-22.0,-21.75,1.2824492400800378,-0.24234839679577455,-20.717550759919963,-21.992348396795773,1,0,0.4378234991142019,0.5621765008857982
270,136,20,6.5,30,3,2,-22.0,-19.5,-1.9878028364147784,-0.6981673857549903,-23.98780283641478,-20.19816738575499,0,1,0.07585818002124355,0.9241418199787564
271,136,20,6.5,35,3,1,-22.0,-21.75,4.144121238409449,2.0776579058652858,-17.855878761590553,-19.672342094134713,1,0,0.4378234991142019,0.5621765008857982
272,137,20,6.5,30,3,2,-22.0,-19.5,0.1872515996499751,1.2021621484625447,-21.812748400350024,-18.297837851537455,0,1,0.07585818002124355,0.9241418199787564
273,137,20,6.5,35,3,2,-22.0,-21.75,-0.22672262379460797,1.0752318482100556,-22.226722623794608,-20.674768151789944,0,1,0.4378234991142019,0.5621765008857982
274,138,20,6.5,30,3,2,-22.0,-19.5,-0.1983222219366399,1.0353191193533255,-22.19832222193664,-18.464680880646675,0,1,0.07585818002124355,0.9241418199787564
275,138,20,6.5,35,3,1,-22.0,-21.75,1.1697824080846322,-0.7519134338430208,-20.830217591915368,-22.501913433843022,1,0,0.4378234991142019,0.5621765008857982
276,139,20,6.5,30,3,2,-22.0,-19.5,1.7374620222116286,1.3998396414146579,-20.262537977788373,-18.10016035858534,0,1,0.07585818002124355,0.9241418199787564
277,139,20,6.5,35,3,2,-22.0,-21.75,-0.8055920851587706,0.6060400550262763,-22.80559208515877,-21.143959944973723,0,1,0.4378234991142019,0.5621765008857982
278,140,20,6.5,30,3,2,-22.0,-19.5,-0.025439919442070125,0.9982292619830944,-22.02543991944207,-18.501770738016905,0,1,0.07585818002124355,0.9241418199787564
279,140,20,6.5,35,3,2,-22.0,-21.75,1.930664770017911,1.698149867301392,-20.069335229982087,-20.051850132698608,0,1,0.4378234991142019,0.5621765008857982
280,141,20,6.5,30,3,2,-22.0,-19.5,-0.5274924214784594,-0.28663938375747705,-22.52749242147846,-19.78663938375748,0,1,0.07585818002124355,0.9241418199787564
281,141,20,6.5,35,3,2,-22.0,-21.75,-1.132936032954088,-0.23943590031939155,-23.13293603295409,-21.989435900319393,0,1,0.4378234991142019,0.5621765008857982
282,142,20,6.5,30,3,2,-22.0,-19.5,-0.29266976055625366,-0.5508889155938281,-22.292669760556254,-20.050888915593827,0,1,0.07585818002124355,0.9241418199787564
283,142,20,6.5,35,3,1,-22.0,-21.75,0.6542246976638699,-0.46755883138509496,-21.34577530233613,-22.217558831385094,1,0,0.4378234991142019,0.5621765008857982
284,143,20,6.5,30,3,2,-22.0,-19.5,0.028516548521189636,0.03887362613244048,-21.97148345147881,-19.46112637386756,0,1,0.07585818002124355,0.9241418199787564
285,143,20,6.5,35,3,1,-22.0,-21.75,2.137313867653856,0.3838658013542127,-19.862686132346145,-21.36613419864579,1,0,0.4378234991142019,0.5621765008857982
286,144,20,6.5,30,3,2,-22.0,-19.5,-0.06500919178157318,1.921355991223938,-22.065009191781574,-17.578644008776063,0,1,0.07585818002124355,0.9241418199787564
287,144,20,6.5,35,3,2,-22.0,-21.75,-0.8643427111559763,-0.7142609160644298,-22.864342711155977,-22.46426091606443,0,1,0.4378234991142019,0.5621765008857982
288,145,20,6.5,30,3,1,-22.0,-19.5,3.7185505113234116,-0.08783003870541216,-18.28144948867659,-19.587830038705413,1,0,0.07585818002124355,0.9241418199787564
289,145,20,6.5,35,3,2,-22.0,-21.75,2.73647768167178,2.848070396547387,-19.26352231832822,-18.901929603452615,0,1,0.4378234991142019,0.5621765008857982
290,146,20,6.5,30,3,2,-22.0,-19.5,0.6024618394905484,-1.202087661507779,-21.397538160509452,-20.70208766150778,0,1,0.07585818002124355,0.9241418199787564
291,146,20,6.5,35,3,2,-22.0,-21.75,-0.0008259327772374975,1.1075510501109271,-22.000825932777236,-20.642448949889072,0,1,0.4378234991142019,0.5621765008857982
